Member,Role,Contract,Paket,Capacity_kWh,Consumption_kWh,Generation_kWh,Import_kWh,Export_kWh,Sold_kWh,Curtailed_kWh,Charged_kWh,Discharged_kWh,Self_Consumed_kWh,Shared_Out_kWh,Shared_Out_Used_kWh,Shared_Wasted_kWh,Shared_In_kWh,Energy_EUR,Network_EUR,Levies_EUR,Internal_Paid_EUR,Internal_Received_EUR,Fixed_EUR,Service_Fee_EUR,Power_EUR,Buyback_Credit_EUR,Cost_EUR,Peak_Import_kW,Simultaneous_Battery_Intervals,Simultaneous_Grid_Intervals,Grid_Binaries,Battery_Binaries,Export_Rate_Floored_Intervals,No_Sharing_Incentive_Intervals,config,scheme,sharing,share,internal_price,battery,znacilni_primer,pay_for_unused
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3592.951235479,0.0,0.0,0.0,1118.8742108872,1009.78397541,0.0,0.0,0.0,0.0,1062.7909245325,311.8256715448281,78.29343233729809,10.783165247919577,32.415123198241254,0.0,178.51602130807527,15.7014,0.0,0.0,627.5348136363623,5.252,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6884.43885994335,0.0,0.0,0.0,1646.8803483710076,1486.3094885459,0.0,0.0,0.0,0.0,1769.39971522035,625.8512468274257,148.49536077749917,20.661577906461986,53.96669131422067,0.0,293.54742938879997,15.7014,0.0,0.0,1158.2237062144077,7.572,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6544.57889267,0.0,0.0,0.0,1423.4243448998016,1284.6404521699,0.0,0.0,0.0,0.0,1495.3722372665,625.0987913259416,143.72687215964615,19.641590172681205,45.60885323662825,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1126.3580699514737,7.704,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11726.86510620502,0.0,0.0,0.0,1821.0777146774565,1643.5226083375,0.0,0.0,0.0,0.0,2094.13094170562,1221.2253610211258,263.3695766899927,35.1946675567425,63.87099372202141,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,1925.4875185618416,9.924,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4888.72635599,546.3088989594299,42.260972293,0.0,1710.2713535512,1543.519896554,37.347,504.04792666643,504.0479270681536,-4.01723568101294e-07,0.0,613.7209292782726,103.54299730356536,14.672045539597187,0.0,12.60119816666075,214.7817538624,79.1414,0.0,2.2778664065927,1010.9800614105816,6.132,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1532.41997552,1436.1069545847802,113.85921053,0.0,1571.107907037,1417.924886106,72.023,1322.24774405478,1322.2477450309607,-9.761807316565002e-07,0.0,192.37693888682975,33.94063743488183,4.5990988305306235,0.0,33.0561936013695,221.651056266643,79.1414,1.702800932936459,6.137011447567,494.2187273028851,6.052,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3990.25164091,1030.68930071976,173.02159558906,0.0,816.1368219376001,736.56348171953,13.14,857.6677051306999,857.6677061936923,-1.062992354542992e-06,0.0,500.9282104965596,93.29038424228864,11.975543224699091,0.0,21.4416926282675,207.6580678664387,79.1414,0.0,9.325864002250334,862.2260491994682,5.512,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3595.48552,2699.11285711895,280.2781562158,0.0,2075.1144882996,1872.79082552,63.684000000000005,2418.83470090315,2418.8347030642026,-2.1610525128062594e-06,0.0,451.37006120976,80.6844547962565,10.790771142624,0.0,60.47086752257875,180.46800348938496,79.1414,0.0,15.10699262003162,726.8768304954151,4.724,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10203.47334,587.7904989426,109.695529088,0.0,1603.8855486315,1447.50670763,85.376,478.0949698546,478.0949704671254,-6.125254139153786e-07,0.0,1280.92363615692,225.78217391923,30.622664188008,0.0,11.952374246365,349.04080331708604,79.1414,0.0,5.9125890178432,1947.645714317036,9.14,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9148.41181,4680.1107953522,666.1199541029999,0.0,2159.38477959226,1948.8447569736,196.083,4013.9908412492,4013.9908448204537,-3.5712534103588423e-06,0.0,1148.47332180378,218.41619426380697,27.456213524172,0.0,100.34977103123,374.3511588352,79.1414,0.0,35.903865526151705,1711.584651869577,9.136,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1848.308295137,0.0,0.0,0.0,725.4902071628001,654.7549120135,0.0,0.0,0.0,0.0,585.1151186760001,150.9282886101489,38.99187337795465,5.547142855365164,53.538033358854,0.0,134.9552039661785,15.7014,0.0,0.0,399.6619421685012,4.5,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3654.5557404252,0.0,0.0,0.0,1298.7665233073033,1172.1367829505,0.0,0.0,0.0,0.0,1228.870291048,289.910924702714,77.84509345659596,10.96805268816411,112.441631630892,0.0,158.70023561571827,15.7014,0.0,0.0,665.5673380940843,5.952,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811,320.2795116437,22.2769584441,0.0,1012.4265471168,913.71495875,53.707,298.0025531996,298.00255324152477,-4.1924791058939315e-08,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,22.35019148997,135.02609006,79.1414,0.0,1.20072806013699,312.77662068329755,3.516,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1220.4169566124,85.725113584,0.0,1566.087906064361,1413.394335186,88.977,1134.6918430284,1134.691843389889,-3.614891192439598e-07,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,85.10188822713,188.0806952704,79.1414,0.0,4.620583622177601,264.7741721742614,4.048,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5307.8696415055,0.0,0.0,0.0,1546.7141023040706,1395.909460632,0.0,0.0,0.0,0.0,1253.3684460775,502.6295183369102,116.12681245057212,15.929978368086308,114.68321281609124,0.0,241.930770688,15.7014,0.0,0.0,1007.00169265966,6.664,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9086.2631864717,0.0,0.0,0.0,1571.4788205465,1418.2596342623842,0.0,0.0,0.0,0.0,1314.3736782017,967.8848953011632,199.25648258406017,27.269693075238862,120.26519155545554,0.0,130.7979585691312,15.7014,0.08951676535452,0.0,1461.265137850403,5.068,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3590.7953570954,0.0,0.0,0.0,1096.7626373603,989.828280266981,0.0,0.0,0.0,0.0,949.8186181623,327.90902623831,78.2932498395526,10.776695025714714,86.90840356185045,0.0,178.51602130807527,15.7014,0.0,0.0,698.1047959735031,5.252,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6881.758974693631,0.0,0.0,0.0,1619.3943457634118,1461.5033711124,0.0,0.0,0.0,0.0,1673.592533205341,639.2105458128822,148.5298866738186,20.653535034850524,153.1337167882887,0.0,293.54742938879997,15.7014,0.0,0.0,1270.77651369864,7.572,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6541.64294411744,0.0,0.0,0.0,1393.3120541018022,1257.464109972,0.0,0.0,0.0,0.0,1348.26493698786,646.187275872756,143.76005522751072,19.63277880388526,123.3662417343892,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1225.2283146951174,7.704,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11722.59716061196,0.0,0.0,0.0,1777.3039180974656,1604.016757398,0.0,0.0,0.0,0.0,1774.0236894662598,1267.526567468387,263.3128832378461,35.18185859842861,162.32316758616278,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2070.1713964627834,9.924,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,292.55483093733,45.555584479,0.0,1964.458349081,1772.92366,37.347,246.99924645833,246.99924676461345,-3.062834382096909e-07,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,18.52494348437475,214.7817538624,79.1414,0.0,2.4554460034181003,969.7849716548156,6.132,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1220.83921848369,105.4969135725,0.0,1836.7704200655,1657.6853041,72.023,1115.34230491119,1115.3423057003677,-7.891776639093635e-07,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,83.65067286833924,221.651056266643,79.1414,1.702698620936459,5.6862836415577505,415.0983192985022,6.052,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1021.46542128293,171.86048668696,0.0,888.35422616752,801.73968903,13.14,849.60493459597,849.604935546371,-9.504010988344806e-07,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,63.72037009469774,207.6580678664387,79.1414,0.0,9.263280232427146,819.6753767679576,5.512,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2500.62256035069,276.80127149260005,0.0,2304.4562249168,2079.771742825,63.684000000000005,2223.82128885809,2223.821290737433,-1.8793430198829925e-06,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,166.78659666435675,180.46800348938496,79.1414,0.0,14.91958853345114,593.9244780508536,4.724,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,464.5884804015,109.1400997254,0.0,1730.4791745763,1561.757455,85.376,355.4483806761,355.44838118059346,-5.044934235480265e-07,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,26.6586285507075,349.04080331708604,79.1414,0.0,5.88265137519906,1915.8970756547603,9.14,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4593.09728783915,689.580535916,0.0,2264.61075683754,2043.8112014795,196.083,3903.51675192315,3903.5167552641688,-3.3410185668609604e-06,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,292.7637563942362,374.3511588352,79.1414,0.0,37.168390885872405,1506.0386446713617,9.136,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.075,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1848.3245946071,0.0,0.0,0.0,725.6573814335,654.9057868052,0.0,0.0,0.0,0.0,584.4695366401,151.00734241346254,38.97387699457762,5.547191773334828,71.3052834700922,0.0,134.9552039661785,15.7014,0.0,0.0,417.4902986176457,4.5,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3654.0721414628,0.0,0.0,0.0,1293.806535046005,1167.6603935885,0.0,0.0,0.0,0.0,1230.6339675498998,289.6425146158089,77.84040658602433,10.966601310958156,150.1373440410878,0.0,158.70023561571827,15.7014,0.0,0.0,702.9885021695975,5.952,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811,320.2719413469,21.5887700831,0.0,1012.5041911544,913.785032506,53.707,298.6831712638,298.68317132417553,-6.037551111295024e-08,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,29.868317126380003,135.02609006,79.1414,0.0,1.16363470747909,305.2955883995454,3.516,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1219.77918634996,86.337739609,0.0,1572.6291389157002,1419.29779783,88.977,1133.44144674096,1133.441447132002,-3.9104182758954546e-07,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,113.344144674096,188.0806952704,79.1414,0.0,4.653604164925101,236.4988951845479,4.048,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5307.8583234161,0.0,0.0,0.0,1546.598017034367,1395.8046937267,0.0,0.0,0.0,0.0,1254.9210408292,502.44926819924495,116.1333386048192,15.9299444002364,153.1003669811624,0.0,241.930770688,15.7014,0.0,0.0,1045.245088873463,6.664,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9086.5918160566,0.0,0.0,0.0,1574.84937991914,1421.3015640769,0.0,0.0,0.0,0.0,1318.9672924745,967.3432378407956,199.27747566555848,27.270679358349067,160.914009681889,0.0,130.7979585691312,15.7014,0.08951676535452,0.0,1501.394277881078,5.068,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3590.9191641403,0.0,0.0,0.0,1098.0324529535,990.9742888083,0.0,0.0,0.0,0.0,946.1253119551,328.3560623179771,78.26094038363706,10.777066595417867,115.4272880585222,0.0,178.51602130807527,15.7014,0.0,0.0,727.0387786636296,5.252,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6880.9605741862,0.0,0.0,0.0,1611.2056232791083,1454.11304922,0.0,0.0,0.0,0.0,1671.01418398021,639.465686308829,148.4975163336251,20.65113887524762,203.8637304455856,0.0,293.54742938879997,15.7014,0.0,0.0,1321.7269013520877,7.572,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6542.3526247028,0.0,0.0,0.0,1400.590827460693,1264.0332027087,0.0,0.0,0.0,0.0,1353.0596924839033,645.7208787103126,143.81955320390193,19.634908697258044,165.07328248303622,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1266.5305861510851,7.704,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11722.712061712537,0.0,0.0,0.0,1778.4823915808597,1605.080329717,0.0,0.0,0.0,0.0,1768.2229287968366,1268.203647311365,263.31191368911453,35.18220343961166,215.7231973132141,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2124.2478813252646,9.924,0,0,0,0,0,19136,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,292.55121074073,44.574171743,0.0,1964.4954792785,1772.957170000003,37.347,247.97703899773,247.97703934223657,-3.445065531308168e-07,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,24.797703899773,214.7817538624,79.1414,0.0,2.4025478569477,963.5651093858878,6.132,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1221.13028673779,108.1337728515,0.0,1833.78510505885,1654.991057331,72.023,1112.99651388629,1112.996514716163,-8.298727724820407e-07,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,111.29965138862902,221.651056266643,79.1414,1.702698620936459,5.8284103566958505,387.3072140630743,6.052,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1021.792950741418,171.25073240406002,0.0,884.99494930921,798.70794172,13.14,850.542218337358,850.5422192858621,-9.485041874988884e-07,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,85.05422183373581,207.6580678664387,79.1414,0.0,9.230414476578837,798.3743907847679,5.512,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2500.82225539389,277.4996169216,0.0,2302.4080700086,2077.92328306101,63.684000000000005,2223.3226384722902,2223.322640548088,-2.0757981806972465e-06,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,222.332263847229,180.46800348938496,79.1414,0.0,14.95722935207424,538.3411700493582,4.724,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,465.0221109814,110.752371182,0.0,1726.0316814985,1557.7435925,85.376,354.2697397994,354.2697402307841,-4.3138411271186235e-07,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,35.42697397994,349.04080331708604,79.1414,0.0,5.9695528067098,1907.0418287940172,9.14,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4592.480967746,686.299789201,0.0,2270.93198920799,2049.5161140192004,196.083,3906.181178545,3906.181182130438,-3.585438982956716e-06,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,390.6181178545,374.3511588352,79.1414,0.0,36.991558637933906,1408.3611154590362,9.136,0,0,0,0,0,0,Redni,souporaba,dinamicni,1.0,0.1,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1845.167258942,0.0,0.0,0.0,693.2744511192,625.68019216,0.0,0.0,0.0,0.0,641.7867870990001,143.78121167598422,33.43082961433932,5.53771597753673,19.5744970065195,0.0,134.9552039661785,0.0,0.0,0.0,337.27945824055826,4.5,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3647.78661666911,0.0,0.0,0.0,1229.339613834013,1109.478997182,0.0,0.0,0.0,0.0,1318.20578369311,278.42384640898746,66.32659579162929,10.947737193947331,40.20527640263985,0.0,158.70023561571827,0.0,0.0,0.0,554.6036914129222,5.952,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,866.998315,392.63074630245,31.160433920908613,0.0,905.4109608374,817.133392128,53.707,361.47031238154136,361.47031238154136,1.7921861911185386e-16,0.0,108.84123446847002,20.0487797185665,2.602035342978,0.0,9.036757809538535,135.02609006,0.0,0.0,1.6795473883369745,255.801834392139,3.516,0,0,0,0,0,0,Redni,skupnostna_samooskrba,dinamicni,1.0,0.025,10 kWh pri vsakem,2,True
