Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV_HP,3,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,971.1364416128001,746.47482257,798.80110427,52.32628170000001,218.7092645088,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,1116.7970049878,877.642191571,877.642191571,0.0,233.20245888279996,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,3,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,1135.0698355878,895.9150221710001,895.9150221710001,0.0,233.20245888279996,5.952354534000001,5289.141,970.8029999999999,43.571,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,803.6841677751999,451.9427563993999,512.4799389993999,60.53718260000001,344.9638951898,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,815.0938951943999,472.7218224514,528.8051818514,56.0833594,335.594556557,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,804.1731873540999,447.45431654080005,508.4858699008,61.03155336,349.9413546272999,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,837.1647144943997,494.79264175139986,548.5778011513999,53.7851594,335.594556557,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,808.8446178944,466.4725451514001,492.8553015514001,26.3827564,335.594556557,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,915.6372124589999,558.7719450443999,558.7719450443999,0.0,350.08775122860004,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,4,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,909.2361530590001,552.3708856444001,552.3708856444001,0.0,350.08775122860004,6.777516186,3241.413,489.476,28.589,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,511.8269561142001,314.948373888,483.438317398,168.48994351,192.02262677220003,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,599.9374146875999,412.4281699518,529.5383662518,117.11019630000001,182.6532892818,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,510.1443890611,308.2883459574,479.9504237374,171.66207778,197.0000876497,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,623.3545149876,435.8452702518001,546.8051665518001,110.9598963,182.6532892818,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,448.1784153276,260.66917059179997,429.9543558918,169.28518530000002,182.6532892818,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,682.4860552022,480.4836157948,480.4836157948,0.0,197.14648395339998,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,5,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,683.9298642022,481.9274247948,481.9274247948,0.0,197.14648395339998,4.855955454,2830.623,3140.727,84.482,prev1m_cyclic_unbounded,5
